"","HF","MP2","SLATM-L2"
"4419",-0.51,-1.39,-0.87
"4420",2.15,-0.66,0.17
"4421",-0.120000000000001,2.38,0.21
"4422",0.08,0.53,-0.38
"4423",0.77,-1.72,-0.99
"4424",-2.67,2.71,-0.52
"4425",3.21,-1.07,-0.19
"4426",-1.08,-0.280000000000001,-0.38
"4427",0,-0.81,2.25
"4428",-2.72,1.11,-0.05
"4429",2.16,-0.5,1.96
"4430",-2.83,-0.490000000000002,-1.05
"4431",-3.26,-2.61,-0.03
"4432",7.41,-3.67,-11.2
"4433",-1.75,1.49,0.39
"4434",2.77,-1.81,-0.66
"4435",1.35,5.13,-0.08
"4436",0.719999999999999,-2.97,0.56
"4437",4.4,1.47,-2.36
"4438",1.4,-1.82,0.74
"4439",-0.530000000000001,1.72,-0.45
"4440",5.41,1.89,-1.19
"4441",2.71,-0.15,-0.9
"4442",0.529999999999999,-0.92,0.06
"4443",-2.55,-1.49,-0.93
"4444",1.12,-0.75,-0.43
"4445",-2.2,-1.7,0.29
"4446",1.94,4.18,-0.85
"4447",-0.470000000000001,-0.300000000000001,0.23
"4448",-1.29,0.2,-1.22
"4449",4.78,-1.88,-0.07
"4450",-1.2,-0.270000000000001,-1.91
"4451",1.87,-1.12,-3.16
"4452",-1.2,1.66,7.47
"4453",-0.139999999999999,-0.74,0.73
"4454",-0.13,-1.72,0.28
"4455",-0.28,0.53,-1.22
"4456",-0.72,-1.17,0.2
"4457",-5.26,-1.24,1.43
"4458",1.02,-1.11,-1.27
"4459",-4.2,-2.03,2.72
"4460",-3.38,-1.81,-0.34
"4461",-4.62,-0.880000000000003,-1.44
"4462",-0.599999999999998,-0.0399999999999991,-1.12
"4463",-0.18,-0.210000000000001,0.99
"4464",1.26,-0.33,-0.79
"4465",-0.780000000000001,0.699999999999999,-0.23
"4466",-1.24,-2.29,1.4
"4467",0.899999999999999,-1.24,-0.34
"4468",1.93,-0.889999999999997,-0.71
"4469",-2.56,-0.84,-5.74
"4470",-4.29,1.27,0.62
"4471",-0.25,1.83,0.33
"4472",-0.4,1.13,-0.28
"4473",0.369999999999999,-0.00999999999999979,1.29
"4474",0.13,1.39,0.65
"4475",1.68,-1.18,0.32
"4476",-0.98,-1.15,0.74
"4477",-4.71,-0.67,-0.19
"4478",1.71,2.28,0.32
"4479",1.24,-1.83,1.43
"4480",-2.88,1.45,-0.09
"4481",-1.72,1.75,-0.38
"4482",-1.05,1.39,-0.22
"4483",6.46,-1.36,0.58
"4484",1.71,-1.05,1.61
"4485",-1.33,-0.43,1.27
"4486",0.93,-3.91,-0.39
"4487",1.23,-0.16,0.26
"4488",5.25,2.53,-0.92
"4489",-3.4,2.26,0.18
"4490",-0.29,-1.05,-5.63
"4491",5.03,2.87,-0.59
"4492",2.69,-1.95,-2.03
"4493",8.62,2.25,-0.81
"4494",-0.620000000000001,-1.23,0.06
"4495",0.169999999999998,-4.72,-0.71
"4496",1.94,0.14,1.12
"4497",2.38,-0.850000000000001,1.62
"4498",-2.2,-1.82,-0.7
"4499",-0.870000000000001,-1.02,-0.49
"4500",-3.02,1.14,0.19
"4501",2.55,2.53,-1.04
"4502",3.81,3.53,0.28
"4503",-4.12,-0.149999999999999,0.43
"4504",-2.78,-0.59,-0.12
"4505",-0.81,2.32,-1.17
"4506",3.67,1.8,-0.27
"4507",-0.869999999999999,0.57,1.64
"4508",-4.85,-0.150000000000002,0.16
"4509",2.03,-1.62,0.4
"4510",0.199999999999999,0.789999999999999,-0.42
"4511",-2.13,1.28,-0.15
"4512",-2.45,2.16,0.62
"4513",0.96,-2.37,0.91
"4514",-4.42,-0.119999999999999,2.94
"4515",0.48,0.94,0.95
"4516",-1.37,-1.6,3.34
"4517",-2.47,-2.13,1.43
"4518",-3.29,1.31,-1.71
"4519",-4.36,-1.9,-1.66
"4520",-1.57,-0.489999999999999,-0.2
"4521",-2.46,-0.17,-1.79
"4522",-2.98,-1.63,-0.77
"4523",-3.41,2.2,-2.99
"4524",0.560000000000002,-1.69,-0.41
"4525",-0.32,0.32,1.34
"4526",-2.85,-0.77,-0.42
"4527",1.83,2.61,-0.72
"4528",-0.68,2.31,-0.52
"4529",-0.0399999999999991,2,-0.32
"4530",-5.4,2.25,0.16
"4531",-4.16,-0.12,0.69
"4532",-1.13,-0.109999999999999,0.55
"4533",-5.46,0.630000000000003,0.66
"4534",-2.83,1.14,2.08
"4535",-1.17,-2.2,-0.17
"4536",1.26,-0.43,-0.35
"4537",3.97,2.32,-3.53
"4538",5.39,4.54,-1.05
"4539",5.9,-2.08,-1.97
"4540",-4.07,-1.01,-0.97
"4541",10.79,0.5,-4.38
"4542",-4.28,-1.52,0.9
"4543",-0.670000000000002,-5.22,6.3
"4544",-0.100000000000001,-0.79,-0.37
"4545",-1.74,-0.219999999999999,-0.33
"4546",-1.03,5.43,0.14
"4547",2.88,0.0900000000000007,-0.81
"4548",-1.32,-0.0999999999999979,0.15
"4549",-2.56,-1.53,-0.32
"4550",-0.609999999999999,-2.71,0.29
"4551",-2.06,0.0199999999999996,0.26
"4552",-3.14,1.5,0.36
"4553",-2.57,1.18,-0.36
"4554",6.12,3.03,0.59
"4555",-2.15,-0.82,1.43
"4556",0.0899999999999999,1.4,0.05
"4557",0.779999999999999,-1.29,-1.55
"4558",6.73999999999999,-0.0500000000000043,-1.81
"4559",-0.76,-1.94,0.56
"4560",-0.75,-1,-0.23
"4561",0.00999999999999979,0.63,0.03
"4562",-1.55,-0.790000000000001,0.55
"4563",0.410000000000004,-2.08,-0.15
"4564",-1.25,0.0299999999999994,-0.36
"4565",-0.469999999999999,1.88,-0.26
"4566",-5.15,-0.699999999999996,-0.68
"4567",-0.0600000000000005,1.65,0.02
"4568",-0.99,1.11,0.09
"4569",1.42,-2.84,-3.55
"4570",-2.67,-1.79,-2.2
"4571",-2.67,0.469999999999999,0.2
"4572",-3.93,0.92,-0.12
"4573",-1.63,0.74,-0.24
"4574",2.32,-0.940000000000001,-0.74
"4575",-0.71,3.79,-0.65
"4576",4.16,-1.65,-0.47
"4577",0.32,-0.73,0
"4578",2.03,-1.04,-0.07
"4579",2.49,-0.220000000000002,-2.53
"4580",-2.34,1.13,-0.24
"4581",1.86000000000001,-2.43,-1.06
"4582",1.72,-1.33,1.36
"4583",-0.289999999999999,-0.130000000000003,0.05
"4584",-0.600000000000001,0.409999999999997,-2.03
"4585",-2.04,-0.800000000000001,1.39
"4586",4.5,-1.91,0.17
"4587",-0.41,-4.07,-0.96
"4588",-0.0800000000000054,-0.620000000000005,0.96
"4589",-1.06,2.59,-0.25
"4590",-4.06,-1.05,-8.13
"4591",0.47,-1.24,0.16
"4592",2.5,-0.260000000000002,0.3
"4593",7.66,3.48,-2.62
"4594",-2.06,0.22,-0.7
"4595",-2.5,-0.610000000000003,1.58
"4596",2.89,4.27,0.16
"4597",-4.99,-0.210000000000001,-0.08
"4598",2.77,-1.12,0.06
"4599",-2.35,-0.0700000000000003,-0.25
"4600",0.51,0.0299999999999994,-0.42
"4601",0.75,0.84,-1.13
"4602",-1.29,-1.09,-0.3
"4603",1.28,-3.28,-9.42
"4604",2.74,1.54,-2
"4605",3.18,1.47,2.85
"4606",9.13,-1.52,3.19
"4607",7.38,-1.3,1.51
"4608",4.43,-1.57,-1.33
"4609",-1.29,1.38,-0.69
"4610",2.55,1.07,-0.17
"4611",0.620000000000001,-0.35,0.04
"4612",-0.0700000000000003,-0.0800000000000001,0.47
"4613",0.380000000000001,-0.369999999999999,-0.66
"4614",1.48,-0.219999999999999,-2.4
"4615",-1.53,-2.18,-0.93
"4616",0,0.290000000000001,0.35
"4617",-0.32,1.16,1.46
"4618",-2.07,0.45,-0.44
"4619",-1.32,0.330000000000002,0.52
"4620",-8.48,-0.919999999999998,0.61
"4621",-1.73,2.92,-1.32
"4622",0.779999999999999,-0.0900000000000007,0.52
"4623",4.86,1.29,3.15
"4624",-0.29,-1.49,-0.67
"4625",-2.49,-0.170000000000002,-1.68
"4626",-2.48,0.759999999999998,-0.12
"4627",-1.38,0.239999999999998,-1.43
"4628",1.51,0.38,-0.21
"4629",-3.33,-1.53,-0.88
"4630",1.39,-0.540000000000003,0.43
"4631",-3.77,0.0900000000000034,0.75
"4632",8.11,-2.67,9.35
"4633",-1.57,1.3,-0.83
"4634",-2.13,0.209999999999999,-0.79
"4635",-0.84,-0.5,0.24
"4636",-1.53,2.68000000000001,1.64
"4637",-2.39,-1.26,-0.14
"4638",0.17,1.36,-0.09
"4639",-4.6,-0.800000000000001,0.02
"4640",3.88,-0.52,-1.11
"4641",-0.85,0.9,0.57
"4642",3.29,-2.73999999999999,0.8
"4643",-4.3,-1.45,-0.38
"4644",7.79,-1.97,9.31
"4645",1.68,-0.41,0.32
"4646",7.21,1.68,-16.76
"4647",-1.37,-0.640000000000001,-0.93
"4648",-2.65,-1.32,-0.21
"4649",4.18,0.609999999999999,0.93
"4650",0.999999999999998,-0.24,-0.46
"4651",-1.63,2.32,4.79
"4652",0.75,-2.29,-0.36
"4653",-5.58,0.42,-1.19
"4654",-0.340000000000003,1.33,0.05
"4655",-0.41,1.84,0.46
"4656",2.49,-2.27,1.48
"4657",1.97,-1.16,-1.89
"4658",-0.02,0.84,0.18
"4659",-2.75,-1.03,0.43
"4660",1.05,0.0499999999999998,-0.2
"4661",-0.789999999999999,-0.209999999999997,-0.55
"4662",-3.77,0.550000000000001,0.17
"4663",1.24,0.35,-0.14
"4664",-2.46,-0.260000000000002,-3.11
"4665",-1.38,1.13,0.51
"4666",-3.62,-0.0999999999999979,0.35
"4667",-2.73,2.82,-0.15
"4668",-1.03,-1.33,-0.99
"4669",1.85,-0.97,-1.51
"4670",8.04,0.53,2.93
"4671",3.13,-2.35,-0.71
"4672",-2.95,0.38,0.2
"4673",1.97,-1.16,-0.33
"4674",0.220000000000002,0.550000000000001,-0.62
"4675",0.0999999999999996,0.19,-0.82
"4676",8.88,-1.06,2.42
"4677",-4.07,0.709999999999997,0
"4678",-0.790000000000001,-1.08,0.29
"4679",-3.94,0.699999999999999,-1.61
"4680",2.27,0.35,0.27
"4681",12.47,-0.140000000000001,-8.42
"4682",4.73,-1.39,0.06
"4683",4.12,-4.48,2.43
"4684",-1.65,-0.279999999999999,-0.31
"4685",4.68,-1.49,-0.59
"4686",0.0799999999999983,0.609999999999999,1.73
"4687",1.69,-4.94,-1.61
"4688",-3.05,-2,-0.58
"4689",1.01,-0.84,0
"4690",3.66,2.39,-0.14
"4691",4.8,-2.4,3.72
"4692",0.0199999999999996,-0.779999999999999,3.17
"4693",1.21,-1.27,-2.34
"4694",1.58,-4.54,0.24
"4695",-1.83,-0.460000000000001,-0.04
"4696",-0.350000000000001,-1.48,-0.76
"4697",2.7,-1.02,-1.37
"4698",3.31,-0.56,4.17
"4699",-2.69,1.14,-7.68
"4700",4.12,-0.94,0.14
"4701",-1.06,0.0499999999999972,-0.78
"4702",1.53,-2.38,-0.15
"4703",3.02,-1.8,0.67
"4704",-1.47,0.84,0.44
"4705",-1.96,-0.609999999999999,0.07
"4706",-2.28,-1.77,-3.21
"4707",-6.7,-1.9,-0.35
"4708",9.07,-1.35,2.92
"4709",6.43,-1.14,0.54
"4710",1.2,-1.99,0.03
"4711",-1.61,-0.9,-0.87
"4712",3.5,-2.9,1.25
"4713",-1.1,-2.27,-2.16
"4714",-3.59,0.110000000000003,2.66
"4715",-1.93,1.89,0.8
"4716",3.14,1.87,-7.33
"4717",0.320000000000004,-0.829999999999998,0.34
"4718",2.4,-0.9,0.07
"4719",1.72,0.36,1.58
"4720",-1.95,-0.0600000000000023,-0.3
"4721",-1.38,-1.41,1.51
"4722",-2.03,-0.359999999999999,0.42
"4723",10.67,-2.95,5.28
"4724",-1.59,2.08,-4.15
"4725",0.780000000000001,-1.07,0.36
"4726",-2.69,0.59,-0.88
"4727",-0.29,1.2,-0.6
"4728",-3.09,0.880000000000001,0.35
"4729",1.7,0.209999999999999,-1.29
"4730",2.41,-1.72,-0.32
"4731",-3.31,0.0300000000000002,-0.08
"4732",3.28,-0.550000000000001,0.68
"4733",-0.58,0.69,-0.19
"4734",-0.739999999999998,1.06,-2.03
"4735",-0.910000000000004,0.949999999999996,-0.19
"4736",-1.18,-1.4,0.97
"4737",-4.15,-0.850000000000001,0.05
"4738",-2.79000000000001,-0.450000000000003,0.44
"4739",-1.82,-1.03,0.05
"4740",2.28,-0.43,2.56
"4741",2.31,-0.989999999999999,-0.75
"4742",-2,-1.76,0.89
"4743",1.81,-5.58,-1.75
"4744",1.13,2.45,0.17
"4745",-3.46,1.76,0.7
"4746",-1.3,1.36,-0.1
"4747",3.38,-1.58,-0.48
"4748",-3.75,-0.46,0.12
"4749",-1.47,-0.81,-2.54
"4750",3.28,4.19,0.19
"4751",0.409999999999999,1.11,-0.8
"4752",3.38,2.48,-1.12
"4753",-3.55,1.89,0.06
"4754",0.14,-1.36,0.65
"4755",-3.52,-0.810000000000002,0.19
"4756",-1.05,-1.18,5.61
"4757",0.510000000000002,-3.24,0.99
"4758",1.1,0.42,0.51
"4759",-5.16,-1.28,-1.05
"4760",4.4,-1.48,-0.42
"4761",0.629999999999999,-0.0400000000000009,0.22
"4762",-2.47,-1.58,0.63
"4763",-0.78,-1.21,0.26
"4764",0.52,0.86,-0.15
"4765",-0.289999999999999,0.510000000000002,1.7
"4766",1.36,0.909999999999997,-3.32
"4767",6.8,-0.930000000000001,-0.99
"4768",1.81,0.91,0.59
"4769",2.48,-2.11,0.28
"4770",1.99,2.43,3.47
"4771",-0.00999999999999979,-0.18,-1.26
"4772",10.73,0.0899999999999999,-5.15
"4773",2.62,-4.78999999999999,-17.62
"4774",0.8,-1.85,1.36
"4775",-0.93,1.45,-0.16
"4776",1.08,4.32,0.08
"4777",-4.51,1.12,-0.01
"4778",-4.79,0.99,1.18
"4779",-0.35,-2.23,-2.61
"4780",0.18,-4.67,2.34
"4781",3.33,-3.09999999999999,-9.86
"4782",4.13,-0.72,-0.64
"4783",-0.12,-0.12,0.34
"4784",2.07,-0.629999999999999,-0.15
"4785",-0.780000000000001,-1.52,0.22
"4786",-1.88,0.76,1.76
"4787",5.76,3.62,-0.92
"4788",0.73,3.06,-0.23
"4789",5.49,3.35,-0.04
"4790",-8.24,0.0199999999999996,-0.03
"4791",2.9,-1.05,-0.25
"4792",3.76,-1.05,1.45
"4793",-5.26,-2.72,0.7
"4794",-1.32,0.330000000000002,-0.56
"4795",-1.11,0.350000000000001,-0.95
"4796",-0.59,-0.0899999999999999,-1.13
"4797",-3.43,0.21,-0.42
"4798",-2.21,-0.15,-0.33
"4799",-2.08,0.559999999999999,-0.59
"4800",-1.99,1.72,-0.79
"4801",6.27,1.66999999999999,-1.01
"4802",-4.78,-0.43,0.63
"4803",0.850000000000001,1.94,-0.78
"4804",10.07,0.58,0.54
"4805",-3.39,0.71,0.51
"4806",-2.98,-0.390000000000001,-0.13
"4807",1.01,-0.89,-0.28
"4808",7.78,0.0899999999999999,-1.32
"4809",-0.84,-0.17,1.23
"4810",0.16,1.52,1.62
"4811",-3.98,1.67,-0.15
"4812",1.27,-4.31,-0.49
"4813",-2.84,-0.5,-0.08
"4814",-0.300000000000001,0.27,0.58
"4815",-1.07,-1.28,-2.68
"4816",-1.04,2.18,0.13
"4817",0.0200000000000014,0.67,-0.42
"4818",3.46,-2.85,0.86
"4819",-0.82,-0.130000000000001,0.03
"4820",-5.22,-0.359999999999999,-1.45
"4821",-3.12,1.55,2.18
"4822",5.21,-2.07,17.9
"4823",-1.17,0.279999999999999,0.6
"4824",-2.99,2.37,-0.96
"4825",-2.34,-1.83,-0.07
"4826",0.949999999999999,-1.78,-0.55
"4827",-1.33,-0.640000000000001,0.84
"4828",-0.34,0.4,2.9
"4829",-2.24,1.95,-0.04
"4830",-3.68,0.559999999999999,0.5
"4831",-1.84,-2.81,-0.67
"4832",4.94,-0.86,-1.22
"4833",2.68,-1.36,-0.35
"4834",-3.74,-1.06,-0.96
"4835",1.36,2.44,-2.75
"4836",4.14,4.1,1.59
"4837",0.530000000000001,2.1,-0.05
"4838",-1.3,2.06,-2.73
"4839",0.0499999999999989,-1.58,0.24
"4840",-1.22,-0.97,0.3
"4841",0.38,-0.02,1.22
"4842",-2.37,-1.67,-0.14
"4843",-1.12,-0.449999999999999,2
"4844",0.5,2.33,0.07
"4845",0.93,0.670000000000002,1.61
"4846",2,3.46,-0.09
"4847",-2.14,0.100000000000001,0.04
"4848",-1.45,-0.00999999999999801,2.12
"4849",5.75,3.45,-3.21
"4850",2.34,-1.41,-1.32
"4851",3,1.96,-0.67
"4852",-2.58,2.38,-1.48
"4853",0.77,-0.140000000000001,-0.27
"4854",-3.01,0.18,2.11
"4855",-3.75,-0.0799999999999983,1.37
"4856",-0.82,0.96,-0.25
"4857",-0.379999999999999,0.950000000000001,-2.44
"4858",1.98,0.67,-0.74
"4859",0.539999999999999,-0.689999999999998,-1.32
"4860",-1.1,-0.289999999999999,-0.45
"4861",3.91,4.19,0.56
"4862",-2.62,0.33,-0.29
"4863",1.72,0.33,0.53
"4864",6.49,-2.94,1.02
"4865",-2.03,-1.06,-0.45
"4866",2.79,2.56,-4.03
"4867",-4.61,0.0500000000000007,-0.7
"4868",3.14,3.41,1.46
"4869",5.78,-1.21,4.44
"4870",5.69,-1.87,0.12
"4871",-1.46,-0.359999999999999,1.53
"4872",-2.88,-0.709999999999997,3.94
"4873",1.97,3.57,-1.51
"4874",2.62,3.64,0.12
"4875",-2.17,0.93,-6.81
"4876",-0.37,0.22,0.05
"4877",0.140000000000001,0.34,2.77
"4878",-2.66,-1.04,1.12
"4879",0.140000000000001,0.81,0.07
"4880",-3.08,-2.31,-2.72
"4881",0.98,-2.11,0.95
"4882",-1.03,2.67,3.86
"4883",-0.33,-0.549999999999999,0.92
"4884",8.79,-1.63,-0.08
"4885",-5.37,0.0300000000000011,-0.48
"4886",0.0700000000000003,-0.640000000000001,0.6
"4887",-2.67,-0.31,0.39
"4888",-1.98,0.51,3.94
"4889",-3.21,-1.5,-0.72
"4890",1.31,-1.9,0.12
"4891",1.3,-0.0300000000000011,3.3
"4892",-3.47,1.73,0.48
"4893",0.93,1.09,0.04
"4894",1.52,-1.96,0.39
"4895",-0.780000000000001,0.149999999999999,0.38
"4896",0.85,-1.35,0.06
"4897",-0.63,0.67,0.06
"4898",2.76,-0.51,-0.21
"4899",1.41,-3.73,-0.31
"4900",-0.869999999999999,-1.62,1.12
"4901",5.11,0.4,-3.11
"4902",-2.06,0.53,-0.53
"4903",-1.78,-2.72000000000001,0.44
"4904",1.02,1.91,0.82
"4905",4.38,2.9,0.26
"4906",1.90000000000001,-0.799999999999997,-2.46
"4907",-0.75,2.91,0.65
"4908",-1.12,-2.81,0.93
"4909",-2.19,0.190000000000001,-1.6
"4910",-0.109999999999999,1.8,0.88
"4911",-1.64,-1.76,-0.25
"4912",-3.09,0.869999999999997,0.33
"4913",1.18,1.55,3.05
"4914",7.43,1.27,3.19
"4915",-4.17,0.210000000000001,-1.79
"4916",-1.24,-0.5,-0.01
"4917",-5.14,0.73,-0.93
"4918",0.100000000000001,-0.25,0.83
"4919",-0.219999999999999,-1.78,1.4
"4920",-1.64,-1.22,-0.14
"4921",1,-1.09,-0.55
"4922",-1.05,0.240000000000002,0.13
"4923",-0.68,1.3,1.16
"4924",-0.609999999999999,2.27,-0.17
"4925",-3.83,-3.32,0.65
"4926",-1.34,-0.540000000000003,0.57
"4927",0.200000000000001,0.16,0.27
"4928",-1.66,1.85,-0.82
"4929",-1.73,-0.16,0.29
"4930",-0.87,0.43,0.39
"4931",0.27,-1.33,0.09
"4932",-4.11,-4.02,12.82
"4933",-1.53,-0.329999999999998,-1.08
"4934",1.22,-2.12,4.51
"4935",4.92,-0.899999999999999,5.11
"4936",-0.99,0.399999999999999,0.07
"4937",-0.780000000000001,0.109999999999999,-4.52
"4938",1.84,-2.97,-7.38
"4939",-2.1,0.210000000000001,0.23
"4940",-0.25,3.1,0.38
"4941",-3.36,-1.61,-0.65
"4942",2.07,-1.46,0.66
"4943",-5.92,-0.420000000000002,-0.11
"4944",-2.19,1.49,0.26
"4945",-1.47,-1.6,4.89
"4946",-0.510000000000002,0.169999999999998,4.37
"4947",-0.71,1.93,0.07
"4948",0.43,-0.01,0.5
"4949",1.8,-0.8,-0.38
"4950",1.38,-2.17,-1
"4951",0.35,-0.69,0.42
"4952",5.28,-0.979999999999999,5.79
"4953",-2.56,0.629999999999999,0.1
"4954",-2.71,-2.28,-2.23
"4955",5.24,-2.14,5.87
"4956",-1.71,1.23,-0.29
"4957",-1.57,1.43,-1.05
"4958",0.87,-0.34,0.39
"4959",-0.99,0.84,-0.78
"4960",-3.94,1.47,0.56
"4961",-0.430000000000001,0.98,1
"4962",-1.25,-2.06,-4.27
"4963",1.54,-1.89,-0.9
"4964",-0.84,-0.02,-0.66
"4965",-1.34,0.5,-0.98
"4966",-2.12,-1.34,7.03
"4967",0.53,-0.17,0.81
"4968",-2.87,0.56,0.55
"4969",-2.15,0.859999999999999,0.1
"4970",-2.24,-0.15,0.46
"4971",-5.28,-0.85,0
"4972",-2.88,-0.640000000000001,-1.06
"4973",4.55,3,-0.72
"4974",3.97,-3.49,1.02
"4975",2.42,-2.03,-0.72
"4976",2.09,1.13,-2.87
"4977",-1.27,-0.970000000000002,0.19
"4978",4.69,0.289999999999999,3.74
"4979",-6.57,-0.330000000000002,-0.39
"4980",-0.960000000000001,0.789999999999999,0.32
"4981",-1.04,-1.81,-0.48
"4982",4.47,3.45,-0.07
"4983",0.739999999999999,0.26,-0.88
"4984",-0.18,0.43,-0.07
"4985",1.62,-1.91,0.25
"4986",-2.7,2.11,0.38
"4987",5.46,3.93,-5.03
"4988",-1.25,1.22,-0.09
"4989",-0.809999999999999,0.399999999999999,4.82
"4990",-0.640000000000001,0.149999999999999,-1.03
"4991",-0.6,-0.299999999999999,2.92
"4992",2.7,2.11,-0.64
"4993",0.600000000000001,0.190000000000001,1.78
"4994",-0.19,-0.949999999999999,0.31
"4995",2.35,0.96,-1.02
"4996",0.880000000000001,0.840000000000002,-0.1
"4997",-1.7,-0.630000000000003,1.81
"4998",0.960000000000001,-1.57,0.74
"4999",-0.18,2.08,-0.72
"5000",6.17,1.77,-1
"5001",3.36,-1.58,-0.08
"5002",1.71,-0.49,-0.16
"5003",3.25,-1.07,-0.13
"5004",-3.24,3.29,-0.52
"5005",-3.75,-0.410000000000004,-1.23
"5006",0.73,-2.01,0.21
"5007",1.68,-1.92,2.29
"5008",0.12,-1.3,-1.03
"5009",-4.7,1.01,-0.84
"5010",7.06,-0.809999999999999,1.91
"5011",3.15,-1.04,-0.12
"5012",-2.16,0.839999999999996,0.32
"5013",2.34,-0.26,0.39
"5014",11.53,-3.03,1.18
"5015",-1.34999999999999,0.730000000000004,-0.1
"5016",-2.3,-1.72,0.12
"5017",-0.0499999999999998,-2.22,-0.02
"5018",-1.24,0.780000000000001,0.36
"5019",-2.2,1.07,-1.1
"5020",0.58,-0.119999999999999,-0.59
"5021",1.1,-0.65,-0.36
"5022",-2.77,1.90000000000001,-0.28
"5023",3.38,2.46,3.01
"5024",3.48,-0.5,-0.07
"5025",-1.02,-2.67,-0.46
"5026",-0.460000000000001,1.08,-0.57
"5027",-1.03,0.0999999999999996,0.12
"5028",4.99,2.99,0.51
"5029",-1.85,-1.22,0.95
"5030",1.11,0.0400000000000009,-3.34
"5031",-1.53,0.64,0.26
"5032",-2.75,1.19,0.8
"5033",-1.44,-0.34,-1.05
"5034",-5.05,-0.23,-0.21
"5035",-2.48,-1.13,-1.57
"5036",1.78,-0.63,-1.34
"5037",2.75,-0.0899999999999999,-9.56
"5038",2.95,-1.63,-4.74
"5039",5.35,-1.44,0.29
"5040",1.37,-1.84,-0.15
"5041",0.66,0.529999999999998,-0.54
"5042",-0.41,0.0999999999999996,-0.39
"5043",3.34,-3.56,-5.26
"5044",-2.96,2.77999999999999,1.63
"5045",0.87,-1.27,-2.15
"5046",0,0.670000000000002,0.26
"5047",-3.69,-2.61,-1.93
"5048",-2.97,2.52,-0.22
"5049",-0.239999999999995,-2.48999999999999,2.7
"5050",-0.789999999999999,1.96,0.42
"5051",-4.32,-0.58,0.03
"5052",0.2,-1.22,-1.61
"5053",4.68,0.92,-0.58
"5054",-2.41,-2.19,-0.11
"5055",1.51,-0.800000000000001,0.12
"5056",6.51,-4.54,7.56
"5057",-4.2,0.399999999999999,0.06
"5058",4.38,0.350000000000001,1.07
"5059",4.87,2.48,4.58
"5060",-0.5,-1.58,-1.24
"5061",0.86,-1.14,-0.36
"5062",2.89,3.79,-0.12
"5063",-1.53,1.51,0.79
"5064",0.77,-1.29,0.29
"5065",1.98,-2.25,2.45
"5066",-2,1.4,0.12
"5067",0.760000000000001,-0.18,-1.6
"5068",11.45,-2.18,-7.96
"5069",1.09,4.07,-1.54
"5070",-0.029999999999994,2.89,0.41
"5071",-2.19,0.49,-0.13
"5072",8.88,-2.03,0.24
"5073",-2.23,0,-0.95
"5074",-1.61,0.870000000000001,-0.16
"5075",0.76,-1.51,1.1
"5076",2.27,1.94,0.02
"5077",-4.34,-0.6,2.59
"5078",-2.86,-1.23999999999999,-1.11
"5079",-2.95,0.719999999999999,-0.67
"5080",-1.14,1.79,1.46
"5081",-2.59,0.13,1.48
"5082",-1.81,-0.52,0.23
"5083",3.62,2.21,-0.21
"5084",-2.98,-0.7,-0.46
"5085",0.18,2.27,0.52
"5086",2.46,-0.26,-0.49
"5087",-2.99,-0.479999999999997,-0.67
"5088",6.52,-2.24,2.16
"5089",-5.56,-1.23,-0.27
"5090",7.06,-1.81,0.56
"5091",-5.29,-1.23,2.35
"5092",1.41,-3.71,-1.41
"5093",-2.19,2.31,-1.11
"5094",6.97,2.45,0.6
"5095",-0.710000000000008,-3.85000000000001,0.42
"5096",1.1,0.63,0.32
"5097",-2.82,1.13,0.44
"5098",2.23,-2.44,0.62
"5099",-1.7,-0.69,-0.54
"5100",-4.37,0.69,0.49
"5101",-0.619999999999999,2.37,1.82
"5102",-0.859999999999999,-1.58,0.49
"5103",0.33,1.04,1.33
"5104",3.7,0.25,-2.15
"5105",-0.589999999999996,-0.0899999999999963,1.04
"5106",0.180000000000001,-0.359999999999999,-0.28
"5107",-0.349999999999998,-0.640000000000001,-0.45
"5108",-0.67,2.71,0.61
"5109",-3.45,1.03,0.4
"5110",-1.06,-1.03,-0.28
"5111",-0.62,-1.2,0.6
"5112",-6.81,-2.21,-0.1
"5113",-0.779999999999998,-1.5,0.22
"5114",1,-1.78,-0.52
"5115",-3.94,1.26,0.27
"5116",-5.08000000000001,-1.66,2.72
"5117",0.469999999999999,-1.8,0.67
"5118",-4.81,0.509999999999998,0.03
"5119",-4.45,-1.49,1.12
"5120",-0.510000000000002,0.309999999999999,-2.09
"5121",4.73,-1.01,1.49
"5122",-2.23,-0.969999999999999,-0.89
"5123",-0.00999999999999979,0.149999999999999,0.01
"5124",-5.43,-0.439999999999998,-0.25
"5125",-2.68,0.49,-0.44
"5126",-1.01,-0.57,-0.71
"5127",-0.43,0.0299999999999994,-0.02
"5128",-4.45,-1.33,-0.17
"5129",0.0600000000000005,-0.77,0.23
"5130",4.11,-0.700000000000001,1.26
"5131",1.18,-0.39,-0.56
"5132",0.69,-1.21,-0.43
"5133",0.700000000000003,3.7,-2.65
"5134",-3.49,0.449999999999999,0.09
"5135",-1.55,0.25,-1.35
"5136",-1.49,2.22,1.74
"5137",0.330000000000002,-2.06,0.89
"5138",-1.44,0.619999999999999,-0.46
"5139",-1.23,0.0700000000000003,-2.66
"5140",2.1,0.17,-4.77
"5141",-1.92,-2.71,-4.35
"5142",-0.490000000000002,-1.01000000000001,0.27
"5143",7.55,-0.510000000000002,5.62
